,0
USP46,0
TMEM38B,0
TIFA,0
LRGUK,0
DCT,0
PCDHB15,0
TSPAN18,0
FGD4,0
MGC87042,13
SYNJ1,0
LOC283174,0
SUSD1,0
ABLIM2,0
TSPAN6,0
NOTCH3,0
C1QTNF1,0
HINT2,3
PNCK,0
MIPOL1,1
B3GALT1,0
POU6F2,0
OCA2,0
EPAS1,0
CTSC,0
CDH11,5
PHYHD1,0
AASS,5
PTRF,0
DPY19L2P2,0
PYGM,0
EMP3,0
OR12D2,0
ITGB4,1
STX1A,0
MSI1,0
NCRNA00241,0
RILPL2,0
TLR3,0
LEPREL1,0
DRAP1,2
DDX3Y,6
DLGAP2,0
RAGE,0
ANO2,0
RAI14,0
PRRX1,0
SLC9A9,0
LY6G6C,1
MYC,0
PPM1D,0
HHLA3,0
SEMA5B,0
CHRD,0
PHLDB1,0
RFTN1,0
IL8,0
RASSF8,0
SNORA5A,0
C2orf40,1
OMD,0
TCP11L2,0
SUSD2,1
SOCS3,0
KCNH5,4
SGCD,0
P2RX5,3
NFATC4,0
PDE1C,0
HIST1H2AC,5
MYO1D,0
ACACB,0
CSPG5,0
FAM150A,0
MARK1,0
BNIP3,0
NOV,0
C15orf23,0
ABCG1,0
KLF11,0
H2AFJ,0
CMBL,1
SYNE2,0
MDFIC,0
STX1B,0
ITGAV,5
SLC16A7,0
NPTX2,1
CPNE2,0
NIPSNAP3A,6
CELF5,0
TMEM160,0
FLJ36840,6
TNS3,0
PCDH17,0
ATP10D,0
CPT1C,0
HMBS,5
FAM19A5,6
CNGB3,0
AMIGO2,0
STXBP5,0
CHST15,0
MELK,0
TLE4,0
CDK1,0
AMOTL2,0
CELSR2,0
ERO1LB,0
EFR3B,0
STOX2,0
FIGNL1,8
ACSL1,0
CTNND2,5
RASGRP1,1
ZNF99,3
LRCH2,0
PCDHB5,2
MIR34A,0
CACNG7,0
GMIP,0
IQSEC2,0
DMGDH,2
SLC35F2,0
PROKR2,0
SLC25A37,2
GLDN,0
RNF112,1
DTNA,0
TUBB2C,0
ADRA1A,6
FUT3,0
RTKN2,0
DSCAML1,0
PLD1,0
TMEM117,2
ANKRD18A,8
EIF3M,0
CASP3,4
PELI2,0
ZNF671,0
PRUNE2,1
INSIG2,1
EYA2,0
GALNT8,4
CCDC15,1
FANCM,0
SAMD9,0
GRIN3A,4
RCBTB1,3
TMEM163,0
FLJ43390,0
TACR3,0
KIAA0182,0
D4S234E,0
FBXO15,0
KCNA4,0
KIAA0020,0
GGH,0
CKAP2L,0
ISYNA1,0
XDH,0
FBP2,15
SIX3,0
DNAH2,5
TSPAN5,0
FLJ45950,3
XK,2
CEND1,0
GYG1,0
PPM1K,0
CDC25C,0
SORD,4
FHIT,0
DGKA,0
ST3GAL1,0
STK39,0
IFITM2,0
LAMA2,0
UTRN,0
TCN2,0
GLRB,0
RYBP,0
DAGLA,0
TACC3,0
TMTC1,0
SPARC,0
EFNA5,0
FAM107A,0
NOTCH1,3
BID,0
GNL2,0
WFIKKN2,0
TTTY14,4
MERTK,0
GFI1,4
PNMA2,0
PTN,2
LRIG3,0
B3GALTL,0
CXCL10,14
RSL1D1,2
MAPT,0
RBM46,14
ECHDC2,0
CMIP,0
KIAA1486,0
KIAA1217,0
KLHL32,1
TCF7L2,0
RNF220,1
EVI2B,0
CHST11,0
C5orf23,0
DLK1,14
ULBP1,1
USH1C,0
SNAP91,0
LOC51152,0
OTOG,1
BUB1,0
C17orf57,1
METTL7A,0
ETV4,1
TLR4,1
KDELC1,0
NAB1,2
RSU1,0
C13orf31,3
OGN,0
SGCZ,7
RALGPS1,0
CCNB1IP1,0
ST8SIA6,6
NR6A1,0
RARRES3,0
C1orf152,1
LOC100287879,0
TEAD1,0
SNRPN,3
GPR4,1
CNTFR,0
TMEM171,0
RASGEF1A,6
PTPRC,1
SLC12A2,0
PEPD,0
NBLA00301,0
LPAR6,0
MEST,10
HSD17B7P2,14
CLSTN2,0
HIST1H3G,0
MAD2L2,0
CD63,0
DLGAP5,0
TTYH1,0
DLG4,0
FAM70A,0
CLVS1,0
ETNK2,1
COL1A1,0
CXCL14,0
SLC46A3,0
ESAM,3
VRK1,3
ACTR3C,2
YPEL4,1
IGSF9B,0
CACNB2,0
IDS,0
ATP11A,0
HAND2,0
TMEM14A,0
MSR1,1
TTC29,0
LRRC3B,0
RAB31,0
IFI6,5
PPP4R1L,0
SEL1L3,0
DNAJC15,0
XAF1,0
PABPC1L,0
TMPRSS6,3
ADAM20,12
MBNL1,0
MPP2,0
PSD3,0
ZNF433,0
DLL4,1
CHGB,2
RAB36,0
ROPN1L,0
SEZ6,0
MGAT4A,0
LPCAT3,0
SORL1,8
ST8SIA3,0
CHD3,0
PCDH9,0
ATP1A2,0
OR13C4,3
NKAIN2,0
GINS3,0
TAAR3,0
PFN4,5
SPATA13,0
CXCL13,1
DOCK8,0
NXPH4,2
PDPN,0
PTPN3,0
SLC25A4,0
PRDX1,0
RAPGEFL1,0
STIL,0
RNF212,2
SVOP,0
SGPP2,0
PTPRO,0
HIST1H2AM,6
ZNF441,0
PARD3B,0
PDE4D,9
NETO2,0
C11orf65,1
GABBR2,0
C6orf225,0
PARM1,0
MYO1B,0
CST3,0
FSTL5,0
PDC,0
KLHL1,0
HIST1H2BO,0
CCDC158,8
ILDR2,0
CDCA2,0
LOC100128288,0
RRM2,0
WDR12,0
SETD7,0
PEG10,0
IGFBP2,0
GPR17,0
NFE2L3,1
SNORD115-2,0
CD74,0
ADAMTS10,0
BOC,0
PRLR,0
KCNB2,0
TYMS,0
BCAR3,4
DSC2,0
ACOX2,0
RGS8,0
MGC24103,0
HOXC9,4
ZCCHC16,0
